region_code,sa3_name,sa3_name_lower,gcc_name,state_name,end_year,individuals,total_income,median_taxable_income,average_taxable_income,avg_income_thousand,salary_share_pct,mean_price_thousand,mean_price_value,mean_price_thousand_value,price_to_income,price_to_income_rank_city,area_sq_km
10803,Lord Howe Island,lord howe island,Rest of NSW,New South Wales,2019,276,14386013.0,45692.0,51379.0,51.379,74.1,850.175,850175.0,850.175,16.547130150450574,17,16.2918
11203,Tweed Valley,tweed valley,Rest of NSW,New South Wales,2019,42778,2209848050.0,43889.0,51666.0,51.666,72.2,850.175,850175.0,850.175,16.45521232532033,18,1307.7853
10804,Port Macquarie,port macquarie,Rest of NSW,New South Wales,2019,36274,1895152777.0,44970.0,52241.0,52.241,72.0,850.175,850175.0,850.175,16.274095059436075,19,3687.7694
10501,Bourke - Cobar - Coonamble,bourke - cobar - coonamble,Rest of NSW,New South Wales,2019,10316,551993082.0,46285.0,53524.0,53.524,77.8,850.175,850175.0,850.175,15.883995964427173,20,162762.4085
10901,Albury,albury,Rest of NSW,New South Wales,2019,32352,1745240357.0,48706.0,53944.0,53.944,78.3,850.175,850175.0,850.175,15.760325522764349,21,5597.0037
11003,Moree - Narrabri,moree - narrabri,Rest of NSW,New South Wales,2019,12202,659548069.0,48685.0,54044.0,54.044,77.8,850.175,850175.0,850.175,15.731163496410332,22,32022.7204
10503,Dubbo,dubbo,Rest of NSW,New South Wales,2019,34815,1884944314.0,49286.0,54148.0,54.148,79.8,850.175,850175.0,850.175,15.700949250203147,23,29738.3906
11302,Tumut - Tumbarumba,tumut - tumbarumba,Rest of NSW,New South Wales,2019,7084,384879568.0,48229.0,54315.0,54.315,78.2,850.175,850175.0,850.175,15.652674215225996,24,9174.7261
11303,Wagga Wagga,wagga wagga,Rest of NSW,New South Wales,2019,47105,2587628603.0,50019.0,54931.0,54.931,77.8,850.175,850175.0,850.175,15.477144053448873,25,18950.5656
11004,Tamworth - Gunnedah,tamworth - gunnedah,Rest of NSW,New South Wales,2019,41433,2289818685.0,49318.0,55268.0,55.268,80.2,850.175,850175.0,850.175,15.382771223854672,26,20155.0876
10603,Port Stephens,port stephens,Rest of NSW,New South Wales,2019,34006,1895974321.0,47787.0,55748.0,55.748,75.1,850.175,850175.0,850.175,15.25032288153835,27,1071.9768
10105,Goulburn - Mulwaree,goulburn - mulwaree,Rest of NSW,New South Wales,2019,18157,1017684452.0,49970.0,56055.0,56.055,79.0,850.175,850175.0,850.175,15.166800463830167,28,9099.9087
10502,Broken Hill and Far West,broken hill and far west,Rest of NSW,New South Wales,2019,9287,535024965.0,50003.0,57604.0,57.604,85.3,850.175,850175.0,850.175,14.758957711270051,29,146854.847
10301,Bathurst,bathurst,Rest of NSW,New South Wales,2019,23801,1374637545.0,52038.0,57746.0,57.746,80.9,850.175,850175.0,850.175,14.722664773317632,30,6984.1829
11102,Lake Macquarie - West,lake macquarie - west,Rest of NSW,New South Wales,2019,40050,2357890911.0,51328.0,58874.0,58.874,80.8,850.175,850175.0,850.175,14.4405849780888,31,507.6329
10106,Young - Yass,young - yass,Rest of NSW,New South Wales,2019,18386,1083398873.0,50195.0,58935.0,58.935,74.4,850.175,850175.0,850.175,14.42563841520319,32,12135.8653
10701,Dapto - Port Kembla,dapto - port kembla,Rest of NSW,New South Wales,2019,37652,2264943872.0,52562.0,60147.0,60.147,83.6,850.175,850175.0,850.175,14.134952699220245,33,164.0176
10304,Orange,orange,Rest of NSW,New South Wales,2019,30299,1827525544.0,52472.0,60316.0,60.316,80.4,850.175,850175.0,850.175,14.095347834737051,34,6267.5322
10703,Kiama - Shellharbour,kiama - shellharbour,Rest of NSW,New South Wales,2019,47439,2906713071.0,52436.0,61269.0,61.269,80.6,850.175,850175.0,850.175,13.876103739248233,35,390.7982
11402,Southern Highlands,southern highlands,Rest of NSW,New South Wales,2019,24224,1484613068.0,47886.0,61289.0,61.289,69.7,850.175,850175.0,850.175,13.871575649790337,36,2330.0146
10303,Lithgow - Mudgee,lithgow - mudgee,Rest of NSW,New South Wales,2019,21504,1330736770.0,49988.0,61877.0,61.877,79.5,850.175,850175.0,850.175,13.739757906815134,37,16044.6243
11101,Lake Macquarie - East,lake macquarie - east,Rest of NSW,New South Wales,2019,63421,4002352147.0,53948.0,63105.0,63.105,79.9,850.175,850175.0,850.175,13.472387291022898,38,138.0853
11103,Newcastle,newcastle,Rest of NSW,New South Wales,2019,92364,5855356632.0,54436.0,63395.0,63.395,82.0,850.175,850175.0,850.175,13.41075794621027,39,224.8639
10601,Lower Hunter,lower hunter,Rest of NSW,New South Wales,2019,45511,2904733269.0,52143.0,63826.0,63.826,84.1,850.175,850175.0,850.175,13.320198665120797,40,8566.7812
10602,Maitland,maitland,Rest of NSW,New South Wales,2019,42820,2744553163.0,55277.0,64091.0,64.091,85.5,850.175,850175.0,850.175,13.265123028194287,41,380.1169
10704,Wollongong,wollongong,Rest of NSW,New South Wales,2019,68768,4548814447.0,54916.0,66147.0,66.147,79.7,850.175,850175.0,850.175,12.852812674800067,42,240.0824
10604,Upper Hunter,upper hunter,Rest of NSW,New South Wales,2019,15881,1054937207.0,53787.0,66432.0,66.432,84.4,850.175,850175.0,850.175,12.797672808285164,43,11472.4168
10102,Queanbeyan,queanbeyan,Rest of NSW,New South Wales,2019,36105,2655637096.0,66923.0,73545.0,73.545,82.2,850.175,850175.0,850.175,11.559929294989463,44,6511.3971
10702,Illawarra Catchment Reserve,illawarra catchment reserve,Rest of NSW,New South Wales,2019,3,407683.0,109891.0,101921.0,101.921,60.0,850.175,850175.0,850.175,8.341509600572993,45,744.3423
70102,Darwin Suburbs,darwin suburbs,Greater Darwin,Northern Territory,2019,33459,2317796054.0,62174.0,69275.0,69.275,86.8,430.6,430600.0,430.6,6.215806568025983,1,136.0284
70103,Litchfield,litchfield,Greater Darwin,Northern Territory,2019,12596,893127171.0,65073.0,70923.0,70.923,85.7,430.6,430600.0,430.6,6.071373179363535,2,2938.5111
70104,Palmerston,palmerston,Greater Darwin,Northern Territory,2019,22968,1643039455.0,67056.0,71545.0,71.545,92.8,430.6,430600.0,430.6,6.01858969879097,3,52.5288
70101,Darwin City,darwin city,Greater Darwin,Northern Territory,2019,21251,1521249942.0,59895.0,71571.0,71.571,88.9,430.6,430600.0,430.6,6.016403291836079,4,40.6351
70203,Daly - Tiwi - West Arnhem,daly - tiwi - west arnhem,Rest of NT,Northern Territory,2019,4111,198697209.0,36683.0,48380.0,48.38,90.9,430.6,430600.0,430.6,8.900372054568003,1,112294.8533
70205,Katherine,katherine,Rest of NT,Northern Territory,2019,8285,447871126.0,47445.0,54052.0,54.052,92.4,430.6,430600.0,430.6,7.966402723303485,2,326253.7608
70202,Barkly,barkly,Rest of NT,Northern Territory,2019,2160,119182441.0,49874.0,55254.0,55.254,94.4,430.6,430600.0,430.6,7.793100951967278,3,303211.1804
70201,Alice Springs,alice springs,Rest of NT,Northern Territory,2019,22115,1289180371.0,52692.0,58294.0,58.294,92.4,430.6,430600.0,430.6,7.386695028647888,4,569600.4059
70204,East Arnhem,east arnhem,Rest of NT,Northern Territory,2019,4392,277327342.0,48154.0,63115.0,63.115,95.3,430.6,430600.0,430.6,6.822466925453537,5,33606.5893
31302,Caboolture,caboolture,Greater Brisbane,Queensland,2019,37464,1824447143.0,44358.0,48699.0,48.699,85.5,510.6,510600.0,510.6,10.48481488326249,1,314.7214
30306,Sunnybank,sunnybank,Greater Brisbane,Queensland,2019,26790,1339632092.0,41719.0,49997.0,49.997,76.2,510.6,510600.0,510.6,10.212612756765406,2,22.16
31101,Beaudesert,beaudesert,Greater Brisbane,Queensland,2019,6268,318708815.0,46720.0,50839.0,50.839,77.8,510.6,510600.0,510.6,10.043470563937134,3,1628.0297
31102,Beenleigh,beenleigh,Greater Brisbane,Queensland,2019,21184,1098636252.0,49157.0,51862.0,51.862,85.1,510.6,510600.0,510.6,9.845358836913347,4,60.1509
31103,Browns Plains,browns plains,Greater Brisbane,Queensland,2019,43647,2279383582.0,49728.0,52227.0,52.227,86.6,510.6,510600.0,510.6,9.77655235797576,5,169.579
31106,Springwood - Kingston,springwood - kingston,Greater Brisbane,Queensland,2019,37959,2011539269.0,48756.0,52992.0,52.992,83.2,510.6,510600.0,510.6,9.635416666666666,6,57.2426
31001,Forest Lake - Oxley,forest lake - oxley,Greater Brisbane,Queensland,2019,36513,1975791019.0,49506.0,54112.0,54.112,85.1,510.6,510600.0,510.6,9.435984624482554,7,63.7138
31002,Ipswich Hinterland,ipswich hinterland,Greater Brisbane,Queensland,2019,30058,1633521346.0,49778.0,54340.0,54.34,79.5,510.6,510600.0,510.6,9.396393080603607,8,6135.8159
31301,Bribie - Beachmere,bribie - beachmere,Greater Brisbane,Queensland,2019,13284,723724426.0,46372.0,54489.0,54.489,68.7,510.6,510600.0,510.6,9.370698673126686,9,255.4465
31303,Caboolture Hinterland,caboolture hinterland,Greater Brisbane,Queensland,2019,6302,347714201.0,49947.0,55219.0,55.219,76.6,510.6,510600.0,510.6,9.246817218710952,10,3388.2853
31403,Strathpine,strathpine,Greater Brisbane,Queensland,2019,20582,1148642925.0,52029.0,55816.0,55.816,85.8,510.6,510600.0,510.6,9.14791457646553,11,38.3965
31304,Narangba - Burpengary,narangba - burpengary,Greater Brisbane,Queensland,2019,34336,1925325626.0,50595.0,56068.0,56.068,84.8,510.6,510600.0,510.6,9.106798887065706,12,172.4129
30305,Rocklea - Acacia Ridge,rocklea - acacia ridge,Greater Brisbane,Queensland,2019,34217,1933702048.0,50574.0,56511.0,56.511,81.3,510.6,510600.0,510.6,9.035409035409035,13,85.2446
31105,Loganlea - Carbrook,loganlea - carbrook,Greater Brisbane,Queensland,2019,32409,1841505999.0,51857.0,56824.0,56.824,83.6,510.6,510600.0,510.6,8.985639870477263,14,88.7275
31004,Springfield - Redbank,springfield - redbank,Greater Brisbane,Queensland,2019,52137,2992620744.0,53119.0,57400.0,57.4,89.2,510.6,510600.0,510.6,8.895470383275262,15,103.5925
31003,Ipswich Inner,ipswich inner,Greater Brisbane,Queensland,2019,56486,3276740085.0,53470.0,58008.0,58.008,86.3,510.6,510600.0,510.6,8.802234174596608,16,378.0559
31305,Redcliffe,redcliffe,Greater Brisbane,Queensland,2019,29484,1727244343.0,50907.0,58578.0,58.578,78.4,510.6,510600.0,510.6,8.716583017515108,17,213.5896
30303,Mt Gravatt,mt gravatt,Greater Brisbane,Queensland,2019,41822,2491290231.0,50168.0,59566.0,59.566,78.3,510.6,510600.0,510.6,8.572004163448947,18,79.3867
31104,Jimboomba,jimboomba,Greater Brisbane,Queensland,2019,28974,1733854535.0,54299.0,59838.0,59.838,84.5,510.6,510600.0,510.6,8.533039205855811,19,582.4333
31402,North Lakes,north lakes,Greater Brisbane,Queensland,2019,45643,2734771264.0,53392.0,59917.0,59.917,87.2,510.6,510600.0,510.6,8.521788474055777,20,66.3172
30204,Sandgate,sandgate,Greater Brisbane,Queensland,2019,33201,2060421714.0,55522.0,62052.0,62.052,83.7,510.6,510600.0,510.6,8.228582479210985,21,31.7471
30501,Brisbane Inner,brisbane inner,Greater Brisbane,Queensland,2019,58923,3705737287.0,45624.0,62891.0,62.891,83.1,510.6,510600.0,510.6,8.118808732569049,22,13.5584
30304,Nathan,nathan,Greater Brisbane,Queensland,2019,23017,1453377395.0,53551.0,63138.0,63.138,80.2,510.6,510600.0,510.6,8.08704741993728,23,24.4776
30101,Capalaba,capalaba,Greater Brisbane,Queensland,2019,41027,2603803125.0,54961.0,63464.0,63.464,81.5,510.6,510600.0,510.6,8.045506113702256,24,89.2962
30102,Cleveland - Stradbroke,cleveland - stradbroke,Greater Brisbane,Queensland,2019,45764,2905304175.0,53277.0,63478.0,63.478,77.6,510.6,510600.0,510.6,8.043731686568576,25,480.9782
30203,Nundah,nundah,Greater Brisbane,Queensland,2019,25858,1731200555.0,58779.0,66940.0,66.94,85.7,510.6,510600.0,510.6,7.627726322079474,26,87.0317
30302,Holland Park - Yeronga,holland park - yeronga,Greater Brisbane,Queensland,2019,48638,3320997824.0,56485.0,68281.0,68.281,82.5,510.6,510600.0,510.6,7.477922115961981,27,27.565
30202,Chermside,chermside,Greater Brisbane,Queensland,2019,41830,2864421860.0,58457.0,68479.0,68.479,81.5,510.6,510600.0,510.6,7.456300471677449,28,32.2387
30201,Bald Hills - Everton Park,bald hills - everton park,Greater Brisbane,Queensland,2019,24963,1729372602.0,59604.0,69275.0,69.275,79.3,510.6,510600.0,510.6,7.370624323348972,29,35.9308
30103,Wynnum - Manly,wynnum - manly,Greater Brisbane,Queensland,2019,40585,2815714143.0,59121.0,69375.0,69.375,83.2,510.6,510600.0,510.6,7.36,30,82.8585
31401,The Hills District,the hills district,Greater Brisbane,Queensland,2019,50799,3587382222.0,60411.0,70614.0,70.614,80.4,510.6,510600.0,510.6,7.230860735831421,31,668.681
30401,Centenary,centenary,Greater Brisbane,Queensland,2019,18370,1322915171.0,61142.0,72011.0,72.011,78.2,510.6,510600.0,510.6,7.090583383094249,32,16.9755
30404,The Gap - Enoggera,the gap - enoggera,Greater Brisbane,Queensland,2019,29356,2149831526.0,63785.0,73241.0,73.241,81.0,510.6,510600.0,510.6,6.971505031334908,33,96.7678
30301,Carindale,carindale,Greater Brisbane,Queensland,2019,31175,2322625937.0,60795.0,74517.0,74.517,79.9,510.6,510600.0,510.6,6.852127702403479,34,26.5106
30403,Sherwood - Indooroopilly,sherwood - indooroopilly,Greater Brisbane,Queensland,2019,28487,2158379942.0,53807.0,75759.0,75.759,76.2,510.6,510600.0,510.6,6.739793291886112,35,21.2963
30503,Brisbane Inner - North,brisbane inner - north,Greater Brisbane,Queensland,2019,61853,4896881354.0,60218.0,79165.0,79.165,80.8,510.6,510600.0,510.6,6.449819996210446,36,30.9466
30504,Brisbane Inner - West,brisbane inner - west,Greater Brisbane,Queensland,2019,36805,3020940934.0,60000.0,82084.0,82.084,78.9,510.6,510600.0,510.6,6.220457092734272,37,21.6355
30402,Kenmore - Brookfield - Moggill,kenmore - brookfield - moggill,Greater Brisbane,Queensland,2019,25634,2135917656.0,61966.0,83304.0,83.304,73.3,510.6,510600.0,510.6,6.129357533851916,38,134.6112
30502,Brisbane Inner - East,brisbane inner - east,Greater Brisbane,Queensland,2019,27600,2313649589.0,63965.0,83834.0,83.834,81.7,510.6,510600.0,510.6,6.090607629362788,39,15.5988
30604,Port Douglas - Daintree,port douglas - daintree,Rest of Qld,Queensland,2019,7213,314443922.0,38231.0,43606.0,43.606,78.0,510.6,510600.0,510.6,11.709397789295052,1,2421.0913
30603,Innisfail - Cassowary Coast,innisfail - cassowary coast,Rest of Qld,Queensland,2019,18407,806945723.0,36304.0,43832.0,43.832,78.5,510.6,510600.0,510.6,11.649023544442416,2,5995.1825
30703,Granite Belt,granite belt,Rest of Qld,Queensland,2019,19820,900855390.0,40328.0,45447.0,45.447,76.4,510.6,510600.0,510.6,11.235065020793451,3,8432.5913
30605,Tablelands (East) - Kuranda,tablelands (east) - kuranda,Rest of Qld,Queensland,2019,21942,1019677185.0,37845.0,46463.0,46.463,77.0,510.6,510600.0,510.6,10.989389406624626,4,12127.9126
31902,Burnett,burnett,Rest of Qld,Queensland,2019,21564,1013209550.0,39149.0,46977.0,46.977,76.3,510.6,510600.0,510.6,10.869148732358388,5,30736.8312
31901,Bundaberg,bundaberg,Rest of Qld,Queensland,2019,43139,2100401203.0,41801.0,48691.0,48.691,79.9,510.6,510600.0,510.6,10.486537553141238,6,3786.0985
31903,Gympie - Cooloola,gympie - cooloola,Rest of Qld,Queensland,2019,21427,1046543061.0,42134.0,48854.0,48.854,74.6,510.6,510600.0,510.6,10.451549514881075,7,6975.2345
30909,Southport,southport,Rest of Qld,Queensland,2019,33121,1641248893.0,41856.0,49558.0,49.558,79.0,510.6,510600.0,510.6,10.303079220307518,8,35.0565
31905,Maryborough,maryborough,Rest of Qld,Queensland,2019,17249,861532033.0,45000.0,49947.0,49.947,75.9,510.6,510600.0,510.6,10.222836206378762,9,6752.9517
30910,Surfers Paradise,surfers paradise,Rest of Qld,Queensland,2019,23825,1201381951.0,36662.0,50423.0,50.423,71.0,510.6,510600.0,510.6,10.126331237728815,10,19.7118
31801,Charters Towers - Ayr - Ingham,charters towers - ayr - ingham,Rest of Qld,Queensland,2019,20772,1076515894.0,44795.0,51833.0,51.833,78.4,510.6,510600.0,510.6,9.850867208149248,11,76209.8055
31904,Hervey Bay,hervey bay,Rest of Qld,Queensland,2019,23737,1236905635.0,44411.0,52120.0,52.12,74.4,510.6,510600.0,510.6,9.796623177283193,12,251.5566
31503,Outback - South,outback - south,Rest of Qld,Queensland,2019,8866,464543590.0,48102.0,52390.0,52.39,75.3,510.6,510600.0,510.6,9.746134758541707,13,625216.0427
31501,Far North,far north,Rest of Qld,Queensland,2019,14540,765604855.0,42031.0,52637.0,52.637,87.1,510.6,510600.0,510.6,9.700400858711554,14,250877.5631
31608,Noosa Hinterland,noosa hinterland,Rest of Qld,Queensland,2019,11075,583180651.0,41774.0,52653.0,52.653,67.3,510.6,510600.0,510.6,9.697453136573415,15,820.066
30702,Darling Downs - East,darling downs - east,Rest of Qld,Queensland,2019,20351,1081093811.0,48087.0,53130.0,53.13,77.0,510.6,510600.0,510.6,9.61038961038961,16,16653.3006
30602,Cairns - South,cairns - south,Rest of Qld,Queensland,2019,58020,3089586486.0,46817.0,53252.0,53.252,84.4,510.6,510600.0,510.6,9.588372267708255,17,633.4764
31607,Nambour,nambour,Rest of Qld,Queensland,2019,23504,1256001725.0,46846.0,53426.0,53.426,75.7,510.6,510600.0,510.6,9.557144461498147,18,345.8863
30903,Gold Coast - North,gold coast - north,Rest of Qld,Queensland,2019,33635,1801668046.0,45623.0,53567.0,53.567,74.6,510.6,510600.0,510.6,9.531987977672822,19,40.6695
30701,Darling Downs (West) - Maranoa,darling downs (west) - maranoa,Rest of Qld,Queensland,2019,21633,1159617812.0,46844.0,53607.0,53.607,75.1,510.6,510600.0,510.6,9.524875482679501,20,141260.7719
31605,Noosa,noosa,Rest of Qld,Queensland,2019,21529,1158033414.0,41733.0,53794.0,53.794,66.0,510.6,510600.0,510.6,9.49176488084173,21,92.103
31203,Whitsunday,whitsunday,Rest of Qld,Queensland,2019,13148,708685998.0,45702.0,53888.0,53.888,81.2,510.6,510600.0,510.6,9.47520783847981,22,2674.1083
30908,Robina,robina,Rest of Qld,Queensland,2019,27879,1519214464.0,46768.0,54491.0,54.491,77.1,510.6,510600.0,510.6,9.370354737479584,23,33.6326
31603,Maroochy,maroochy,Rest of Qld,Queensland,2019,32093,1754695610.0,45300.0,54674.0,54.674,72.7,510.6,510600.0,510.6,9.338991110948532,24,70.3493
30906,Nerang,nerang,Rest of Qld,Queensland,2019,37262,2040344750.0,48328.0,54758.0,54.758,79.7,510.6,510600.0,510.6,9.324664889148618,25,123.1535
31606,Sunshine Coast Hinterland,sunshine coast hinterland,Rest of Qld,Queensland,2019,26091,1437998657.0,46137.0,55111.0,55.111,71.6,510.6,510600.0,510.6,9.264938034149262,26,1568.2703
30902,Coolangatta,coolangatta,Rest of Qld,Queensland,2019,29981,1677107063.0,46752.0,55945.0,55.945,74.7,510.6,510600.0,510.6,9.126820984895879,27,34.9326
31701,Toowoomba,toowoomba,Rest of Qld,Queensland,2019,83019,4665648936.0,49834.0,56198.0,56.198,81.5,510.6,510600.0,510.6,9.085732588348339,28,2258.7953
30901,Broadbeach - Burleigh,broadbeach - burleigh,Rest of Qld,Queensland,2019,36686,2094783401.0,46073.0,57100.0,57.1,73.7,510.6,510600.0,510.6,8.942206654991244,29,33.6726
30904,Gold Coast Hinterland,gold coast hinterland,Rest of Qld,Queensland,2019,9598,550681711.0,48449.0,57399.0,57.399,70.9,510.6,510600.0,510.6,8.895625359326818,30,828.0472
31602,Caloundra,caloundra,Rest of Qld,Queensland,2019,44013,2531906584.0,47935.0,57528.0,57.528,73.3,510.6,510600.0,510.6,8.875677930746766,31,113.1063
31601,Buderim,buderim,Rest of Qld,Queensland,2019,29417,1717213249.0,46841.0,58367.0,58.367,74.3,510.6,510600.0,510.6,8.748093957201844,32,76.1298
