SA3,SA3 NAME,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20801,Bayside,"52,243","53,164","53,298","52,879","54,175"," 	44 "," 	44 "," 	44 "," 	44 "," 	44 ","4,954,041,284","5,128,012,993","5,288,650,051","5,469,607,152","5,915,978,964","59,428","61,036","63,388","66,754","69,013","94,829","96,453","99,228","103,436","109,201"," 	66.0 "," 	66.0 "," 	66.6 "," 	66.6 "," 	67.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20802,Glen Eira,"85,462","88,071","89,118","87,149","89,368"," 	38 "," 	38 "," 	38 "," 	39 "," 	39 ","6,037,885,302","6,437,308,860","6,751,416,047","6,988,697,957","7,597,338,273","54,300","56,037","58,685","62,208","65,830","70,645","73,094","75,758","80,193","85,012"," 	75.1 "," 	75.3 "," 	75.9 "," 	75.8 "," 	76.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20803,Kingston,"66,322","67,848","68,424","67,662","69,442"," 	41 "," 	41 "," 	41 "," 	41 "," 	42 ","4,450,434,055","4,719,879,278","4,926,705,755","5,072,634,440","5,455,741,956","56,569","59,124","60,802","63,540","66,381","67,101","69,571","72,003","74,970","78,565"," 	79.4 "," 	79.4 "," 	79.6 "," 	79.5 "," 	80.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804,Stonnington - East,"23,637","24,123","24,269","23,752","24,485"," 	38 "," 	38 "," 	38 "," 	38 "," 	38 ","2,058,976,681","2,165,997,766","2,235,815,004","2,345,922,829","2,564,062,161","57,130","58,832","61,228","65,188","67,884","87,108","89,782","92,126","98,767","104,720"," 	69.2 "," 	69.5 "," 	69.8 "," 	69.9 "," 	70.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20901,Banyule,"67,723","68,758","68,614","67,528","69,054"," 	40 "," 	40 "," 	40 "," 	41 "," 	40 ","4,610,073,737","4,845,584,128","5,024,189,732","5,180,553,806","5,564,429,554","56,000","58,485","60,928","64,222","67,298","68,067","70,475","73,224","76,717","80,581"," 	77.5 "," 	77.5 "," 	77.7 "," 	77.4 "," 	78.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20902,Darebin - North,"51,390","53,098","53,210","51,850","52,955"," 	36 "," 	36 "," 	36 "," 	37 "," 	37 ","2,854,328,756","3,072,977,329","3,237,392,134","3,349,290,572","3,636,216,228","48,275","50,391","52,427","55,769","59,864","55,546","57,877","60,842","64,596","68,666"," 	82.7 "," 	82.5 "," 	83.0 "," 	82.6 "," 	83.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20903,Nillumbik - Kinglake,"37,695","37,981","37,687","37,455","38,239"," 	43 "," 	43 "," 	44 "," 	44 "," 	43 ","2,595,416,794","2,687,656,105","2,749,641,989","2,835,670,538","2,992,861,387","55,312","56,941","58,829","61,362","63,407","68,846","70,769","72,960","75,709","78,267"," 	76.5 "," 	76.3 "," 	76.5 "," 	76.1 "," 	76.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20904,Whittlesea - Wallan,"116,508","121,805","125,906","128,124","135,744"," 	37 "," 	37 "," 	37 "," 	38 "," 	38 ","6,437,141,325","6,963,145,655","7,434,353,212","7,797,120,423","8,626,508,825","50,000","51,857","53,011","54,655","57,018","55,250","57,165","59,047","60,856","63,550"," 	84.5 "," 	84.2 "," 	84.4 "," 	84.2 "," 	85.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21001,Keilor,"31,331","32,198","32,517","32,289","32,989"," 	41 "," 	41 "," 	41 "," 	41 "," 	41 ","2,065,707,521","2,176,053,220","2,290,766,182","2,384,297,801","2,531,792,884","55,866","57,621","59,359","62,055","64,815","65,938","67,590","70,448","73,842","76,747"," 	77.0 "," 	77.1 "," 	77.7 "," 	77.6 "," 	78.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21002,Macedon Ranges,"16,172","16,604","16,970","17,304","17,906"," 	43 "," 	43 "," 	43 "," 	43 "," 	42 ","1,113,113,202","1,167,146,454","1,225,623,580","1,302,534,237","1,398,751,593","56,269","57,999","59,694","62,540","64,182","68,825","70,289","72,223","75,274","78,116"," 	76.5 "," 	76.6 "," 	76.8 "," 	76.8 "," 	77.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21003,Moreland - North,"40,683","42,813","43,658","42,858","43,706"," 	35 "," 	35 "," 	35 "," 	36 "," 	36 ","2,346,209,155","2,564,153,531","2,716,201,998","2,796,582,816","3,035,516,987","51,148","52,787","54,299","57,122","61,227","57,673","59,888","62,215","65,252","69,453"," 	82.6 "," 	82.8 "," 	83.2 "," 	83.4 "," 	84.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21004,Sunbury,"23,265","24,293","24,740","24,938","25,948"," 	40 "," 	39 "," 	39 "," 	39 "," 	39 ","1,411,391,582","1,527,308,122","1,613,778,062","1,663,080,405","1,802,400,637","53,987","56,191","57,770","59,448","62,170","60,655","62,873","65,230","66,689","69,462"," 	84.6 "," 	84.5 "," 	84.6 "," 	84.5 "," 	85.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21005,Tullamarine - Broadmeadows,"79,560","84,983","89,259","91,078","98,493"," 	35 "," 	35 "," 	35 "," 	36 "," 	36 ","4,117,556,552","4,535,951,183","4,901,108,160","5,150,079,337","5,805,423,211","47,107","48,793","49,536","50,845","52,558","51,753","53,375","54,909","56,546","58,942"," 	82.9 "," 	82.7 "," 	82.7 "," 	82.4 "," 	83.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21101,Knox,"87,666","88,893","89,026","87,663","89,803"," 	40 "," 	40 "," 	40 "," 	40 "," 	40 ","5,181,186,457","5,426,740,113","5,613,195,740","5,726,809,643","6,115,752,706","51,668","53,535","54,918","57,041","59,396","59,103","61,047","63,051","65,328","68,102"," 	81.5 "," 	81.1 "," 	81.4 "," 	81.0 "," 	81.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21102,Manningham - East,"14,095","14,235","14,237","14,133","14,349"," 	44 "," 	44 "," 	44 "," 	44 "," 	43 ","1,003,360,720","1,052,316,424","1,079,123,494","1,154,739,917","1,195,404,267","50,564","51,761","53,896","56,586","58,258","71,211","73,919","75,797","81,705","83,309"," 	68.3 "," 	68.5 "," 	68.8 "," 	68.8 "," 	69.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21103,Maroondah,"61,418","62,380","62,549","62,054","63,613"," 	40 "," 	40 "," 	40 "," 	40 "," 	40 ","3,755,966,085","3,940,087,915","4,104,526,854","4,246,426,631","4,552,958,554","52,721","54,472","56,431","58,589","61,138","61,150","63,161","65,621","68,431","71,573"," 	80.9 "," 	80.7 "," 	81.0 "," 	80.7 "," 	81.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21104,Whitehorse - East,"32,766","33,232","33,419","32,884","33,673"," 	40 "," 	40 "," 	40 "," 	40 "," 	40 ","2,064,356,075","2,155,485,616","2,255,526,272","2,320,558,726","2,502,361,001","52,710","54,001","56,071","58,422","61,833","63,007","64,864","67,492","70,568","74,314"," 	77.0 "," 	76.1 "," 	76.6 "," 	76.3 "," 	76.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21105,Yarra Ranges,"82,281","83,600","83,824","83,486","85,081"," 	41 "," 	41 "," 	41 "," 	41 "," 	40 ","4,702,995,609","4,953,290,095","5,160,626,709","5,340,846,937","5,646,281,370","49,724","51,762","53,465","55,538","57,511","57,161","59,248","61,565","63,973","66,364"," 	79.0 "," 	79.0 "," 	79.5 "," 	79.2 "," 	79.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21201,Cardinia,"55,016","58,044","60,687","62,413","66,191"," 	38 "," 	37 "," 	37 "," 	37 "," 	37 ","3,061,471,706","3,338,999,656","3,597,649,225","3,829,641,207","4,211,161,286","49,769","51,826","52,915","54,840","56,554","55,643","57,524","59,282","61,360","63,621"," 	82.9 "," 	83.1 "," 	83.4 "," 	83.4 "," 	84.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21202,Casey - North,"68,884","70,131","70,333","70,293","73,452"," 	39 "," 	39 "," 	39 "," 	39 "," 	39 ","3,855,338,399","4,035,339,425","4,183,218,927","4,346,643,306","4,681,984,320","49,465","50,650","51,972","54,000","55,555","55,970","57,539","59,477","61,836","63,742"," 	81.4 "," 	81.0 "," 	81.1 "," 	81.0 "," 	81.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21203,Casey - South,"99,241","106,722","112,981","116,996","126,474"," 	37 "," 	37 "," 	37 "," 	37 "," 	37 ","5,355,402,004","5,946,029,034","6,453,350,896","6,906,915,480","7,752,067,107","50,000","51,686","52,734","54,500","56,234","53,964","55,715","57,119","59,035","61,294"," 	86.2 "," 	85.9 "," 	86.0 "," 	85.7 "," 	86.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21204,Dandenong,"94,758","98,447","99,668","97,576","101,204"," 	36 "," 	36 "," 	36 "," 	36 "," 	37 ","4,561,620,191","4,849,244,322","5,046,187,168","5,223,576,678","5,687,209,917","43,454","44,575","45,319","48,000","50,321","48,143","49,257","50,630","53,533","56,196"," 	81.7 "," 	81.6 "," 	81.9 "," 	81.9 "," 	83.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21205,Monash,"90,966","94,009","95,336","94,389","99,382"," 	38 "," 	37 "," 	37 "," 	38 "," 	37 ","5,451,014,318","5,747,408,610","6,013,161,555","6,286,749,715","6,948,565,851","48,459","49,232","50,398","53,508","56,387","59,920","61,134","63,073","66,605","69,918"," 	75.0 "," 	74.5 "," 	74.7 "," 	74.8 "," 	75.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21301,Brimbank,"94,204","96,405","95,804","93,000","96,093"," 	36 "," 	36 "," 	36 "," 	37 "," 	37 ","4,751,225,381","4,972,739,234","5,091,881,247","5,138,089,751","5,524,129,151","45,450","46,834","47,861","49,441","51,311","50,436","51,581","53,149","55,248","57,487"," 	84.4 "," 	83.9 "," 	84.1 "," 	83.6 "," 	84.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21302,Hobsons Bay,"46,982","47,916","48,021","47,176","48,053"," 	40 "," 	40 "," 	40 "," 	40 "," 	41 ","3,318,761,880","3,494,960,244","3,646,333,207","3,727,988,626","3,969,904,646","58,871","61,180","63,452","66,559","69,172","70,638","72,930","75,932","79,023","82,615"," 	81.8 "," 	81.6 "," 	81.9 "," 	81.5 "," 	82.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21303,Maribyrnong,"51,304","52,788","53,303","51,703","53,485"," 	35 "," 	35 "," 	35 "," 	36 "," 	36 ","3,183,321,989","3,415,109,292","3,588,063,357","3,726,993,972","4,066,993,767","52,365","55,000","56,899","61,187","65,004","62,043","64,698","67,314","72,085","76,040"," 	86.1 "," 	85.6 "," 	86.0 "," 	84.2 "," 	85.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21304,Melton - Bacchus Marsh,"84,376","89,217","93,721","98,382","109,125"," 	38 "," 	38 "," 	38 "," 	38 "," 	37 ","4,876,226,673","5,286,328,743","5,716,144,208","6,120,477,223","7,033,894,336","52,120","53,749","54,986","56,128","57,864","57,789","59,252","60,991","62,211","64,457"," 	85.7 "," 	85.6 "," 	85.7 "," 	85.5 "," 	86.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21305,Wyndham,"130,009","140,245","148,623","153,368","166,618"," 	36 "," 	36 "," 	36 "," 	37 "," 	37 ","7,559,459,349","8,349,652,967","9,094,526,502","9,707,955,467","11,091,374,732","51,760","53,027","54,021","55,699","58,224","58,145","59,536","61,192","63,298","66,568"," 	85.3 "," 	84.7 "," 	84.7 "," 	84.5 "," 	85.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21401,Frankston,"73,621","74,755","74,622","74,194","76,359"," 	39 "," 	39 "," 	40 "," 	40 "," 	40 ","4,196,037,766","4,400,753,548","4,560,511,153","4,699,305,875","5,010,985,139","50,744","52,685","54,435","56,203","58,001","56,998","58,872","61,115","63,338","65,624"," 	83.0 "," 	83.0 "," 	83.1 "," 	83.0 "," 	83.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21402,Mornington Peninsula,"76,749","78,187","78,847","79,324","80,920"," 	43 "," 	43 "," 	43 "," 	43 "," 	43 ","4,451,263,745","4,664,535,470","4,897,163,168","5,177,433,998","5,502,417,493","46,289","48,000","49,705","51,517","52,600","57,994","59,662","62,110","65,269","67,998"," 	70.3 "," 	70.1 "," 	70.5 "," 	70.3 "," 	70.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21501,Grampians,"27,741","27,917","28,120","28,148","28,882"," 	42 "," 	42 "," 	41 "," 	41 "," 	41 ","1,285,968,616","1,353,580,890","1,425,163,375","1,496,487,147","1,573,744,208","42,839","44,774","46,403","48,893","49,665","46,361","48,493","50,681","53,165","54,489"," 	71.2 "," 	71.1 "," 	71.7 "," 	72.0 "," 	72.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21502,Mildura,"28,447","29,544","30,611","29,777","30,495"," 	38 "," 	38 "," 	37 "," 	38 "," 	38 ","1,300,821,798","1,392,188,437","1,482,122,899","1,551,378,628","1,652,355,145","40,915","42,277","42,908","46,705","48,665","45,731","47,126","48,418","52,100","54,184"," 	80.2 "," 	80.6 "," 	81.5 "," 	81.0 "," 	81.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21503,Murray River - Swan Hill,"17,923","18,333","19,120","19,515","19,971"," 	40 "," 	39 "," 	39 "," 	39 "," 	39 ","781,160,543","817,397,101","878,569,154","945,644,136","999,603,950","39,719","40,557","40,951","43,991","45,415","43,587","44,598","45,950","48,457","50,053"," 	71.8 "," 	72.3 "," 	73.8 "," 	74.0 "," 	74.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21601,Campaspe,"18,426","18,877","18,854","18,999","19,648"," 	42 "," 	42 "," 	42 "," 	42 "," 	41 ","895,128,993","933,496,804","975,712,953","1,053,827,911","1,106,181,406","44,131","45,120","46,818","49,269","50,663","48,590","49,444","51,751","55,468","56,300"," 	75.3 "," 	75.7 "," 	75.8 "," 	76.1 "," 	76.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21602,Moira,"13,525","13,803","13,987","14,210","14,873"," 	41 "," 	41 "," 	41 "," 	41 "," 	41 ","630,687,956","662,181,240","698,178,926","747,181,385","807,433,685","41,978","43,603","45,138","47,980","49,255","46,638","47,974","49,916","52,581","54,289"," 	74.7 "," 	74.7 "," 	75.1 "," 	75.6 "," 	76.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
